text,label
"Advocates for a tight virus response say ""we need to limit the spread."" What they're really saying is we need to shut down everything forever, leading to massive economic damage.",fallacy of relevance
Senator Smith says that the nation should not add to the defense budget. Senator Jones says that he cannot believe that Senator Smith wants to leave the nation defenseless.,fallacy of relevance
a movie reviewer who dislikes a Tom Cruise movie because of the actor's religion and tries to impose negative bias in the audience members' minds before they see the film.,fallacy of relevance
"Every time we sacrifice virgins, it rains. Therefore, sacrificing virgins causes it to rain.",fallacies of defective induction
Nobody else is wearing masks out in public. Why should you?,fallacy of relevance
"""Even though it's only the first day, I can tell this is going to be a boring course.""",fallacies of defective induction
If Mr. Stiedemann assigns us homework then I can't work on other assignments in my other classes. Then my teachers will get mad and cause me to get angry. Then my anger will lead to behavioral issues and I'll get suspended.,fallacies of defective induction
"Al Gore's support of the discussion of sexual orientation issues on Ellen is  dangerous:  he advocates the exposure of children to sexually explicit materials,  which is wrong.",fallacy of relevance
"Recently, we highlighted a British journalist’s story about the underside of Dubai’s startling ascent. Some in Dubai called foul, including one writer who wants to remind Britons that their own country has a dark side. After all, what to think of a country in which one-fifth of the population lives in poverty?",fallacy of relevance
"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so.",fallacy of relevance
"My opponent in this election claims to have the best interests of our community at heart. However, he is separated from his family. Isn’t family the basic unit of society? How can we entrust the concerns of the community to someone who was not able to keep his family together?",fallacy of relevance
"The first time I went to Six Flags was great, so every time I go there will be great.",fallacies of defective induction
President Reagan was a great communicator because he had the gift of talking effectively to the people.,fallacies of presumption
"My roommate said her philosophy class was difficult, and the one I’m in is difficult, too. All philosophy classes must be hard.",fallacies of defective induction
"I thought you were a good person, but you weren’t in class today.",fallacies of defective induction
America has to act now to reduce illegal immigration. Recent studies show that the vast majority of Americans think that illegal immigration is a problem.,fallacy of relevance
"America keeps telling China to be more respecting of journalism, but why don't they stop the American propaganda first?",fallacy of relevance
Forty million people won't be wrong. Please buy the latest iPhone 12.,fallacy of relevance
The speaker insinuates that there are only two options despite this not being true.,fallacies of defective induction
I can tell this movie is going to be terrible; the opening credits aren't even over yet!,fallacies of defective induction
"If you had school pride like the rest of us do, you would wear a mountain lion costume every day.",fallacy of relevance
"My new method of conducting meta-analyses is the most valid there is because it is the only one capable of such validity, the only one that has ever approached such validity, and the only one that is so completely valid.",fallacies of presumption
"My first day of basketball practice was easy, so it will always be easy.",fallacies of defective induction
"My teacher says the Earth is flat, so it definitely is flat.",fallacy of relevance
"Preys on people’s emotions and sensitivities, can turn into a slippery slope",fallacy of relevance
"The temperature has dropped this morning, and I also have a headache. The cold weather must be causing my headache.",fallacies of defective induction
"To justify support for a position by citing an esteemed or well-known figure who supports it.

Para justificar el apoyo a una posición citando a una figura estimada o conocida que lo apoya.",fallacies of defective induction
"Cassie has no school spirit—she never comes to any of our football games.
guilt by association: a negative association intended to discredit someone or something",fallacies of defective induction
"""Standardized dress should be used in schools because kids should wear standardized dress.""",fallacies of presumption
"Because cases spiked rapidly in New York City back in March, it justified us closing down the whole country.",fallacies of defective induction
"""Advocates of legalized abortion predicted it would solve our social problems. Instead, this destruction of one-fourth of a generation has left a more violent society in its wake: Child abuse has exploded, from 167,000 estimated cases in 1973 to 2.4 million in 1989, according to the National Center of Child Abuse and Neglect - a 1,400% increase. Teen suicide, among non-aborted and thus presumably ""wanted"" children, has doubled. Violent crime has more than doubled.""",fallacy of relevance
"Hi, I’m Troy McClure. You might remember me from such films as The Day the Peacock Died. After filming scenes with feathered co-stars all day, there’s nothing I enjoy more than a bucket of Buster’s Chicken. It’s chickentastic!",fallacies of defective induction
"Dr. Simmons: I am working on a way to lengthen the human lifespan to about 200 years.
Misty: You are declaring war on Mother Nature, and Mother Nature always wins!",fallacy of ambiguity
"You never even finished law school, so why should I trust you to watch my children?",fallacy of relevance
A news story that reported that Captain Shah was under investigation was shared widely on social media. He must have been the individual who caused the crash.,fallacy of relevance
"Since it was a deathbed confession, it must be true.",fallacy of relevance
"I don't know about you, but I would never take the word of a woman who never finished school.",fallacy of relevance
"If we use just one more can of hairspray this month, earth as we know it will no longer exist.",fallacies of defective induction
"If there is objective morality, then good moral behavior will be rewarded after death.  I want to be rewarded; therefore, morality must be objective.",fallacy of relevance
"""I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I've had a cold, so it was really hard for me to study!""",fallacy of relevance
"Religion may have been wrong about a few things, but science has been wrong about many more things!",fallacies of defective induction
"Billy - ""Spanish is easy."" Bobby - ""Don't listen to Billy; he failed Spanish class last year. """,fallacy of relevance
All dogs go to heaven.,fallacies of defective induction
"Becky: I think capital punishment is a necessary component of our justice system and should remain legal.
Alex: So you are saying that murder should be legal and it is okay for us to go around killing people just because we think they deserve it? That isn't right.

Of what fallacy is Alex guilty?",fallacy of relevance
"James' mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has James' mom committed?",fallacies of defective induction
"""You can never give anyone a break. If you do, they'll walk all over you.""",fallacies of defective induction
"If we allow students to have cell phones, it will lead to chaos in the classroom.  If we have chaos in the classroom, the students will fail to learn.  If they fail to learn, their lives will be ruined forever!",fallacies of defective induction
"Noisy children are a real headache. Two aspirin will make a headache go away. Therefore, two aspirin will make noisy children go away.",fallacy of ambiguity
"My opponent raises a good point, but can we really trust him? I mean he moved to this town only two years ago and everyone knows that his wife left him.",fallacy of relevance
"MeowMeowTweet is American-made skincare. I used it, and it gave me zits. American-made skincare gives people acne.",fallacies of defective induction
"Marie notices that many of her friends have started eating a low-carb diet and drinking protein shakes. Marie decides that this must be the healthy way to eat, so she joins them.",fallacy of relevance
"My first time walking the dog went terribly, so my dog is a terrible one.",fallacies of defective induction
It must be acknowledged that [whatever psychological test battery I use] is the only legitimate test battery.,fallacies of presumption
"""If a black cat crosses your path you will have bad luck.""",fallacies of defective induction
"""She is the best candidate for president because she is better than the other candidates!""",fallacies of presumption
"Only a mentally ill person would kill someone, so anyone who kills someone is automatically mentally ill.",fallacies of presumption
"I thought you cared about other people, but I didn't see you at the fundraiser for the Children's Hospital ...",fallacies of defective induction
"Power lines cause cancer.  I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.”",fallacy of relevance
"You smoke pot? If you keep doing that, you’ll be a heroin addict within two years.",fallacies of defective induction
Saying that men don't ever ask for directions,fallacies of defective induction
Just give me a chance to prove it to you. I can’t live this life if you will leave me. My world will stop to turn around. I will not be able to eat nor drink.,fallacy of relevance
"I am going into surgery tomorrow so please pray for me.  If enough people pray for me, God will protect me from harm and see to it that I have a successful surgery and speedy recovery.",fallacy of relevance
"Water fluoridation affects the brain. Citywide, student’s test scores began to drop five months after fluoridation began. The water fluoridation must have caused the student's test scores to drop.",fallacies of defective induction
"Billy - ""An apple is a vegetable.""  
Bobby - ""Don't listen to Billy; he failed Spanish class last year. """,fallacy of relevance
"""Andrea Dworkin has written several books arguing that the media harms women when it comes to body image. But Dworkin is an ugly, bitter person, so you shouldn't listen to her.""",fallacy of relevance
"You must obey the law, because it’s illegal to break the law.",fallacies of presumption
"I've only read a couple pages of this book, and I've already found a typo. There's no way I'm reading the rest of this garbage.",fallacies of defective induction
"She asserts that we need more military spending, but that is false, since she is only saying it because she is a Republican.",fallacy of relevance
"Without this additional insurance, you could find yourself broke and homeless.",fallacy of relevance
"Bill and Jill are arguing about cleaning out their closets: 
Jill: ""We should clean out the closets. They are getting a bit messy."" 
Bill: ""Why, we just went through those closets last year. Do we have to clean them out everyday?"" 
Jill: ""I never said anything about cleaning them out every day. You just want too keep all your junk forever, which is just ridiculous.""",fallacy of relevance
"""I will end this war in Iraq responsibly, and finish the fight against al Qaeda and the Taliban in Afghanistan. I will rebuild our military to meet future conflicts. But I will also renew the tough, direct diplomacy that can prevent Iran from obtaining nuclear weapons and curb Russian aggression. I will build new partnerships to defeat the threats of the 21st century: terrorism and nuclear proliferation; poverty and genocide; climate change and disease. And I will restore our moral standing, so that America is once again that last, best hope for all who are called to the cause of freedom, who long for lives of peace, and who yearn for a better future.""  Which appeal is the primary appeal used in this quote?",fallacies of defective induction
Senator Lewis says we should not fund the missile attack program. I disagree. I don't know why she wants to leave us defenseless like that.,fallacy of relevance
He can't be a great athlete; he didn't adopt the stray dog on the street.,fallacy of relevance
Kevin's grandparents do not know how to use a computer. Kevin thinks that all older people must be computer illiterate.,fallacies of defective induction
"I'm not surprised, frankly, that someone who gets lost in his own neighborhood would argue that New York has better pizza than Chicago.",fallacy of relevance
"The reason everyone wants the new ""Slap Me Silly Elmo"" doll is because this is the hottest toy of the season!",fallacies of presumption
"An increasing number of people are keeping ferrets as pets, so they must make wonderful companion animals.",fallacy of relevance
"Miller Lite is cheap beer, so the Guinness will be cheap, too",fallacies of defective induction
"His house is about half the size of most houses in the neighborhood. Therefore, his doors must all be about 3 1/2 feet high.",fallacies of defective induction
"Ten years ago I got a 170 on the LSAT, so I expect to get the same score again.",fallacies of defective induction
My opponent is a card-carrying member of the K.K.K.,fallacies of defective induction
1. “Michael Jordan wore his UNC shorts during every game he played in the NBA and he won 6 championships.”,fallacies of defective induction
"Bert: I've been learning about the Second World War lately. I found that America provoked Japan into attacking Pearl Harbor. I don't think that was the right thing to do.
Jenny: Oh, so you are now taking the side of Axis? Do you think Germany and Japan were right to do what they did?",fallacy of relevance
"I ate Oreos, and then I was sick the next day. It must have been the Oreos that caused my sickness.",fallacies of defective induction
"Cari says that we need a major overhaul in education. Cari gets a speeding ticket every other week, so maybe she should learn how to drive instead of worrying about schools.",fallacy of relevance
"""I drank bottled water and now I am sick, so the water must have made me sick.""

What logical fallacy is used in the statement above?",fallacies of defective induction
Why doesn't Tim get a real job like normal people instead of trying to launch that Internet business from home?,fallacies of defective induction
"Every time I go to sleep, the sun goes down.  Therefore, my going to sleep causes the sun to set.",fallacies of defective induction
"""It rained and then we lost the game. Every time it rains, we're going to lose.""",fallacies of defective induction
This guy in my class with glasses always talks in class so all guys with glasses are talkative.,fallacies of defective induction
“Harold’s new book is well-written because Harold is a wonderful writer.”,fallacies of presumption
"""You should never break traffic laws.""
""Who are you to speak? You've gotten over fifteen speeding tickets!"" What is this?",fallacy of relevance
"Ted: Biological evolution is both a theory and a fact.
Edwin: That is ridiculous!  How can you possibly be absolutely certain that we evolved from pond scum!
Ted: Actually, that is a gross misrepresentation of my assertion.  I never claimed we evolved from pond scum.  Unlike math and logic, science is based on empirical evidence and, therefore, a scientific fact is something that is confirmed to such a degree that it would be perverse to withhold provisional consent.  The empirical evidence for the fact that biological evolution does occur falls into this category.
",fallacy of relevance
There was a fight at school today. Violence is a growing problem in school.,fallacies of defective induction
"You think labor unions are good? You know who else liked labor unions? Karl Marx, that’s who.",fallacy of relevance
The picture on Jim's old TV set goes out of focus. Jim goes over and strikes the TV soundly on the side and the picture goes back into focus. Jim tells his friend that hitting the TV fixed it.,fallacies of defective induction
This coin has landed heads-up nine times in a row. So it will probably land tails-up next time it is tossed.,fallacies of defective induction
I guess I should buy my 14 year old a new iPhone since everyone at her school has one.,fallacy of relevance
"Siblings Dan and Joe had a serious argument, and Dan told Joe that he hated him and wished that he would get hit by a car. Two days later, Dan was told that Joe had been struck by a car. Dan blamed himself and thought that if he hadn’t made the comment during their fight, Joe would not have been hit.",fallacies of defective induction
Students are poor writers because they watch too much TV,fallacies of defective induction
"If we let your brother stay, we’ll have to let your whole family stay.",fallacies of defective induction
Justifies a claim because a large group favors it,fallacy of relevance
Which type of logical fallacy is used when a writer incorrectly states that one event has caused another?,fallacies of defective induction
"JOHN F. KENNEDY: I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world… (from opening statement)
RICHARD NIXON: We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world. Now last year, of course, was 1958. That happened to be a recession year. But when we look at the growth of G.N.P. this year, a year of recovery, we find that it's six and nine-tenths per cent and one of the highest in the world today… (from opening statement)
September 26, 1960
Chicago, Illinois

What logical fallacy does Kennedy use?",fallacies of defective induction
Within every man's heart is the desire to be free.,fallacies of defective induction
Filthy and polluting coal should be banned.,fallacies of presumption
"Don't let your children stay up till midnight on New Year's Eve. Before you know it, they'll be demanding to stay up till midnight every night.",fallacies of defective induction
"""Officer, I was only driving as fast as everyone around me. I'm sure I wasn't speeding.""",fallacy of relevance
"Most people think the world is flat, therefore it is flat.",fallacy of relevance
"Quinoa is a delicious, plant-based source of protein because it tastes so darn good.",fallacies of presumption
We know he’s not lying since he says he’s telling the truth.,fallacies of presumption
"Joe and Sam are at the race track betting on horses. Joe: ""You see that horse over there? He lost his last four races. I'm going to bet on him.""
Sam: ""Why? I think he will probably lose.""
Joe: ""No way, Sam. I looked up the horse's stats and he has won half his races in the past two years. Since he has lost three of his last four races, he'll have to win this race. So I'm betting the farm on him.""
Sam: ""Are you sure?""
Joe: ""Of course I'm sure. That pony is due, man...he's due!""",fallacy of relevance
"The priest told me I should have faith.
I have faith that my son will do well in school this year.
Therefore, the priest should be happy with me.",fallacy of ambiguity
Teacher: If I let you go to the bathroom pretty soon everybody will want to go to the bathroom.,fallacies of defective induction
"""If you give a mouse a cookie, he'll want a glass of milk to go with it"" is a book built around THIS fallacy.",fallacies of defective induction
"""She teaches engineering, and she said that the proposed bridge was a waste of money. I can't believe she hates our city so much.""",fallacy of relevance
"The majority of people believe advertisers should spend more money on billboards, so billboards are objectively the best form of advertisement.",fallacy of relevance
The Senator must be wrong on the issue of taxes because he's such a jerk to the people who work for him.,fallacy of relevance
"""If you never gave money to charity, then you must be a greedy millionaire."" What is this?",fallacies of defective induction
This is an example of....,fallacies of presumption
"""It rained and we lost the game. Every time it rains, we are going to lose.""",fallacies of defective induction
You have to invite Jenna to your party because it would not be nice not to invite Jenna.,fallacies of presumption
"The Bible clearly says, “Thou shall not bear false witness.” Therefore, as a Christian, you better answer the door and tell our drunk neighbor with the shotgun, that his wife, whom he is looking to kill, is hiding in our basement. Otherwise, you are defying God himself!",fallacies of defective induction
Why must you always take positions that are so unscientific?,fallacies of presumption
What type of appeal taps into the desire to belong to a group?,fallacy of relevance
Intentionally using negatively charged words is an example of which technique?,fallacy of relevance
"""If you have never been born again, eternal separation from God in the Lake of Fire awaits you. If you are born again, then being with the Lord in heaven forever is your destiny. Which do you choose?""",fallacy of relevance
"""Everyone wants to be an English teacher.""",fallacies of defective induction
"Either you love bacon, or you're wrong.",fallacies of defective induction
"""But this here research must go on. This space effort must go on"" is an example of which logical fallacy?",fallacies of presumption
We should move to the Midwest because Mujtaba from the Wall Street Journal says the cost of living is cheaper there.,fallacies of defective induction
I failed Pre-Cal because my teacher doesn’t like me.,fallacies of defective induction
All tall people are good basketball players.,fallacies of defective induction
"Don't use iPhones. Teachers use iPhones and teachers are extremely dorky. If you use an iPhone, you will be dorky like a teacher!",fallacies of defective induction
"If I don't take this Advanced Placement (A.P.) class, then I won't do well on the exam. If I don't do well on the A.P. exam, then I can't get into a good college. If I can't get into a good college, then I'll never get a good job. If I can't get a good job, then I'm going to have to live in my parents' basement forever. Guess I'll sign up for the A.P. class",fallacies of defective induction
Science fiction books are not worth the time it takes to read them.,fallacies of defective induction
"Senator Jones supports a strong national defense, and he wants your vote. I would never vote for a coward like him.",fallacy of relevance
"I hope I presented my argument clearly.  Now, my opponent will attempt to refute my argument by his own fallacious, incoherent, illogical version of history.",fallacy of relevance
"The nuthatch was discovered by Tilly Turnow in the woods, while hopping from branch to branch of an elm tree, singing happily.",fallacy of ambiguity
My brother Humza eats cheeseburgers and pizza. He is thin. Cheeseburgers and pizza aren’t the cause of obesity.,fallacies of defective induction
"""Then we had a death. A 32-year-old woman hemorrhaged to death as a result of a cervical laceration. I finally realized, we weren't helping women - we were destroying them.""",fallacy of relevance
Every girl I've dated has been a nurse. I must only be compatible with nurses!,fallacies of defective induction
"If you allow the students to redo this one test, they will always want to redo all future tests",fallacies of defective induction
"The students in my sixth-grade class listen to a lot of reggaeton music. I usually hear reggaeton when they have their headphones or earphones on while working on NoRedInk. All sixth graders must listen to reggaeton.

What type of faulty reasoning is being used?",fallacies of defective induction
"“We can give cadets awards for doing well, or we can have a disciplined squadron. We can’t do both.”",fallacies of defective induction
Art lifts the human spirit.,fallacies of defective induction
"""Jollibee or McDonalds for lunch?""

The sentence is an example of what fallacy?",fallacies of defective induction
"If we let our child out of his room, eventually he will want to leave the house, and will end up on the street. If he is walking around on the street then he will be snatched up by a stranger and sold into slavery in a remote region on the World.",fallacies of defective induction
We should ban all hairspray or the world will end!,fallacies of defective induction
"“I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I’ve had a cold, so it was really hard for me to study!” Demanded Aun.",fallacy of relevance
"Believing that ""runs"" occur to statistically independent phenomena such as roulette wheel spins.",fallacies of defective induction
"It was observed that persons who went out at night often developed the malady. So night air was assumed to be the cause of malaria, and elaborate precautions were taken to shut it out of sleeping quarters",fallacies of defective induction
"""I bought a ticket to win a new car at the mall, since I have never won anything like that in the past.""",fallacy of relevance
"My dog got sprayed by a skunk this morning on the trail; therefore, trail running is dangerous.",fallacies of defective induction
"I know the professor said the Bridges of Madison County was smarmy trash and lacked any artistic worth. But I still think he's wrong. After all, it was on the best-seller list for over 100 weeks.",fallacy of relevance
"Eric: For my lottery numbers, I chose 6, 14, 22, 35, 38, 40.  What did you choose?
Steve: I chose 1, 2, 3, 4, 5, 6.
Eric: You idiot!  Those numbers will never come up!",fallacies of defective induction
"""Sarah likes to run. All girls must like to run.""",fallacies of defective induction
"The car was built with cheap parts, so it only goes to show that the car will fall apart.",fallacy of relevance
"Matthieu was the only player on the team who didn't grow a playoff beard, and thus he ended up getting injured.",fallacies of defective induction
"Like many issues in the world, what seems to be the biggest ISSUE among the Climate Change DEBATE?",fallacy of relevance
"Every time that rooster crows, the sun comes up. The rooster must control the sun.",fallacies of defective induction
"Consider the following exchange:
Lindsey: I think capital punishment is a necessary component of our justice system and should remain legal.
Kayla: So you are saying that murder should be legal and it is okay for us to go around killing people just because we think they deserve it? That isn't right.
Of what fallacy is Kayla guilty?",fallacy of relevance
"""Don't listen to Eddie's arguments on education. He didn't even finish high school"" is an example of",fallacy of relevance
"The Senator thinks we can solve all our ecological problems by driving a Prius

Quite the contrary, the Senator thinks the environment is such a wreck that no one’s car choice or driving habits would make the slightest difference",fallacy of relevance
What she says about Kepler's astronomy theory of the 1600's must be just so much garbage. Do you realize she's only fifteen years old?,fallacy of relevance
"We can’t legalize marijuana; if we do, then the next thing you know people will be strung out on heroin.",fallacies of defective induction
"A: “We need to move towards self-driving cars as the next step in greater road safety.”

B: “But what about the self-driving Uber that didn’t stop and killed a pedestrian in Arizona?”",fallacy of relevance
"“It must be cool because everyone is doing it…"" said Kinza",fallacy of relevance
We should abolish the death penalty. Even Judge Judy is opposed to it.,fallacies of defective induction
"The owner of the car dealership by my house told me I need a new car, and he would know since he works in the industry.",fallacies of defective induction
Believing that the cause of the Reformation was simply Martin Luther posting his theses,fallacies of defective induction
"Jane gets a rather large wart on her finger. Based on a story her father told her, she cuts a potato in half, rubs it on the wart and then buries it under the light of a full moon. Over the next month her wart shrinks and eventually vanishes. Jane writes her father to tell him how right he was about the cure.",fallacies of defective induction
You either support Hillary Clinton for President or you don’t believe in women’s rights.,fallacies of defective induction
"How can you possibly believe in evolution? That would mean that you believe that an elephant evolved from a mouse, and that’s just ridiculous",fallacy of relevance
"Don't let your cousin borrow $10.00. Next, he's going to be borrowing money from you every day.",fallacies of defective induction
"I have been around the block many times, and I have had my share of success.  So believe me when I tell you that there is no better hobby than cat-juggling.",fallacies of defective induction
Animal rights activists believe that we shouldn't keep animals captive and make them do our will. They would have you abandon your pets in the wilderness.,fallacy of relevance
"If you can't prove that Ken had an affair with the nanny, then he's been faithful to his wife.	",fallacies of defective induction
Quite the contrary: The Senator thinks the environment is such a wreck that no one's car choice or driving habits would make the slightest difference.,fallacy of relevance
"The universe has a beginning. Every thing that has a beginning has a cause. Therefore, the universe has a cause called God.",fallacies of presumption
"A father tells his son not to start smoking as he will regret it when he is older, and the son points out that his father is a smoker. This does not alter the fact that his son may regret smoking when he is older.",fallacy of relevance
It is either you are for the US war on terror or against it.,fallacies of defective induction
"Oprah Winfrey's diet advice is useless;  she has had problems with maintaining her weight for most of her life, bouncing back and forth between being overweight and slender.",fallacy of relevance
"“Do you want to live in a world where you can get breakfast from McDonald’s all day, or would you rather live in a dictatorship?”",fallacies of defective induction
Royal's promoting their team for the next season by telling people to come join the team because everyone else has.,fallacy of relevance
"Almadina school of Richmond does not have many students, so that must mean that the school has a very selective admissions process.",fallacies of defective induction
"Yesterday, I walked under a ladder with an open umbrella indoors while spilling salt in front of a black cat. And I forgot to knock on wood with my lucky dice. That must be why I’m having such a bad day today. It’s bad luck.",fallacies of defective induction
"Yeah, I think everyone's opinion counts on moral matters like that, but that Lila sleeps around with anything. I know of at least one marriage she's broken up, so why should her opinion count on anything, much less morality?",fallacy of relevance
"""everybody's doing it, so it must be a good thing to do.""",fallacy of relevance
"Flippityflu: smarter than a Floppityflip.
Floppityflip: dumber than a Flippityflu.
",fallacies of presumption
"Charlie: I think we should put more money into schools. Quality public education is so important.
Bob: So you’re saying we should cut military spending and spend it instead on more spiral notebooks and crayons? I guess you want our country to be a weak, defenseless target for terrorists.",fallacy of relevance
"If we allow cadets to apply for encampment online, we’d save everyone lots of headaches. REPLY: No. We’ve always made cadets apply using a paper form.",fallacies of defective induction
"My opponent raises a good point, but can we really trust him? I mean, he moved to this town only two years ago, and everyone knows that his wife left him.",fallacy of relevance
Come on! Everyone else thinks the movie is great - you should too!,fallacy of relevance
"You really should support Senator Jones and his campaign to strengthen national defense. If you do not, he will lose control of the Armed Forces Committee and likely resign from politics.",fallacy of relevance
"A book argues that global warming is not actually happening, and cites the research of one environmental scientist who has been studying climate change for several years.",fallacies of defective induction
"""He's the best teacher I've ever had because he's the best teacher I've known.""",fallacies of presumption
“You can’t give me a C. I’m an A student!”,fallacies of presumption
"the claim, as evidence for an idea, that many people believe it, or used to believe it or do it.",fallacy of relevance
"involves acceptance or rejection of concepts based on their source, not their merit",fallacy of relevance
"Hannah argues that because her friend was brainwashed as a child into thinking that people are generally good, people are not generally good.
Name that fallacy:",fallacy of relevance
"Biology teacher: The theory of evolution states that all species evolve, even humans.
Student: I can't accept that humans came from bugs.
Profesor de biología: la teoría de la evolución afirma que todas las especies evolucionan, incluso los humanos.
Estudiante: No puedo aceptar que los humanos provengan de insectos.",fallacy of relevance
"Either you decide that you can afford this stereo, or decide not to have music for a while",fallacies of defective induction
"""My dad is a mechanic and he says that eating brushing your teeth twice a day is good for you. Since he is a mechanic, he knows best.""",fallacies of defective induction
"Because recent polling indicates that no voters in the county are strongly in favor of the proposed amendment, we can expect strong opposition to the amendment when it is voted on next month.",fallacies of defective induction
"You can look cool in our clothes, or you can look like a loser.",fallacies of defective induction
My opponent suggests that lowering taxes will be a good idea -- this is coming from a woman who eats a pint of Ben and Jerry’s each night!,fallacy of relevance
"Bill: ""I believe that Obamacare is wrong."" Dave: ""Of course you would say that, you're a Republican."" Bill: ""What about the arguments I gave to support my position?"" Dave: ""Those don't count. Like I said, you're a Republican, so you have to support the party line. Further, you are just a lapdog to the Republican incumbent so you can get a job , so I can't believe what you say.""",fallacy of relevance
"Bush was ""determined to knock down Saddam Hussein"" because of his ""nuclear  bomb potential.""",fallacies of defective induction
People who don't support the proposed state minimum wage increase hate the poor.,fallacy of relevance
Trying to convince others that everyone is doing it or everyone feels this way so they should too.,fallacy of relevance
"""The Omani hospital tested three patients from Abu Dhabi and found they had the disease. They immediately banned all people from Abu Dhabi from entering the hospital.""",fallacies of defective induction
"Global chocolate consumption is highest in Switzerland, yet people there are among the trimmest in the industrialized world. Therefore, it is reasonable to conclude that chocolate helps keep your weight down.",fallacies of defective induction
"Either we accept the findings of this study demonstrating that this new intervention is the best to be used for this disorder, or we must no longer call ourselves scientists, psychologists, or reasonable people.",fallacies of defective induction
"A fallacy which assumes that because something is popular, it is therefore good, correct, or desirable.",fallacy of relevance
What is the name of the fallacy in question 4 about Marcus?,fallacy of relevance
"Kelly is the most selfish, annoying person that I know. She says that we should recycle to help save the Earth, but she only thinks about herself, so she must be wrong.",fallacy of relevance
"Tony: I bought a book on the law of attraction and two days later I won $30k in a lottery. I wasn’t a believer of the law of attraction before, but now I am!",fallacies of defective induction
Encourages the audience to become part of a group or act because other people are acting in the same way.,fallacy of relevance
"""In March, 5G was introduced and then we all got COVID"" is an example of",fallacies of defective induction
Politician: We have to decide if we are going to support school choice or if we are going to support failing schools. Those are the only two options.,fallacies of defective induction
"I want to have myself a merry little Christmas, but I refuse to do as the song suggests and make the yuletide gay.  I don't think sexual preference should have anything to do with enjoying the holiday.",fallacy of ambiguity
John Green is a wonderful writer because he writes so well.,fallacies of presumption
You can go to bed in 5 minutes or you can go to bed in ten minutes. What's your choice?,fallacies of defective induction
"Zebedee: What is your view on the Christian God?
Mike: I don’t believe in any gods, including the Christian one.
Zebedee: So you think that we are here by accident, and all this design in nature is pure chance, and the universe just created itself?
Mike: You got all that from me stating that I just don’t believe in any gods?
",fallacy of relevance
"When President Kennedy said that research for space travel could help children with eye defects, he is making what kind of appeal?",fallacy of relevance
"My father smoked four packs of cigarettes a day since age fourteen and lived until age sixty-nine. Therefore, smoking really can’t be that bad for you.",fallacies of defective induction
"If we allow euthanasia, the next thing you know, murder will be legal.",fallacies of defective induction
"Jason said that that was all cool and everything, but his grandfather smoked, like, 30 cigarettes a day and lived until 97 - so don't believe everything you read about meta analyses of methodologically sound studies showing proven causal relationships.",fallacies of defective induction
"Because the last words spoken by either the pilot or co-pilot were ""Good night, Malaysia Three-Seven-Zero,"" the pilot fell asleep and accidentally crashed the plane into the ocean.",fallacies of defective induction
Pamela is the class secretary. She says that she thinks that the class should do more service projects. Mark says he can't believe that Pamela doesn't support the annual school dance.,fallacy of relevance
Invoke shared values and principles. They call upon the audience’s sense of right and wrong.,fallacies of defective induction
Of course we should buy an Apple computer whenever we need a new computer. We have been buying Apple as far back as anyone can remember!,fallacies of defective induction
"The administration of echinocandins in this patient has been a very successful choice. Fever has subsided, along with the rest of the septic manifestations, in less than 48 hours. The chronological correlation suffices for me. I am convinced it was a fungal infection.",fallacies of defective induction
"Aaron Rodgers says you should get State Farm Insurance on your home, car, motorcycle, or trailer!",fallacies of defective induction
"The museum's new gemstones and precious minerals exhibit needs more security guards. If you don't agree, then you must be planning to steal a piece of the exhibit.",fallacies of defective induction
"That lady had a rough day today. She woke up late, she was not able to eat breakfast, she missed the train and was late for work. My heart aches for this poor lady.",fallacy of relevance
"Besides charities, comfort, community cohesion, rehabilitation, and helping children learn values, religion poisons everything.",fallacies of defective induction
"In Act 1, Juror Seven says, ""There are still eleven of us who think he's guilty. You're alone."" His attempt to use numbers to persuade Eight is:",fallacy of relevance
Happy families make happy children.,fallacies of defective induction
"""We will teach this miserable traitor(Snowball) that he cannot undo our work so easily.""",fallacy of relevance
"Hillary Clinton wants to take your guns away, and she wants to abolish the Second Amendment.",fallacies of defective induction
One day robots will enslave us all. It's true. My computer science teacher says so.,fallacies of defective induction
"In this election, we've seen the highest voter turnout ever recorded. If you have any doubts about Tyler Espinoza's qualifications, just look at how many people have come out to vote for him.",fallacy of relevance
Won't you give the abandoned puppy a home?,fallacy of relevance
"Asians make lousy athletes, but do well at the Math Olympiad.",fallacies of defective induction
Being overweight leads to a shortened lifespan because it's unhealthy.,fallacies of presumption
"""Who are you to ask fast food restaurants to give us nutritional facts? I saw you eat Taco Bell last night!""",fallacy of relevance
