text,label
I've had bad luck for so long that I'm bound to have good luck now.,fallacies of defective induction
What is wrong with Tanya? She only has five hundred dollars saved and she’s going away to college next year. That would be like letting my four-year-old brother go to Russia by hisself.,fallacies of defective induction
"Jason said that that was all cool and everything, but his grandfather smoked, like, 30 cigarettes a day and lived until 97 - so don't believe everything you read about meta analyses of methodologically sound studies showing proven causal relationships.",fallacies of defective induction
"Bears are a subset of omnivores. Raccoons also are a subset of omnivores. But these two subsets do not overlap, and that fact makes the conclusion illogical. The argument is invalid—that is, the relationship between the premises doesn’t support the conclusion.",fallacies of defective induction
40 million people can't be wrong! Buy the new Iphone XIV today!,fallacy of relevance
"""Your honor, I believe that we won this case. Look at the opposite camp; they were late for today's hearing!""",fallacy of relevance
"I'm not surprised, frankly, that someone who gets lost in his own neighborhood would argue that New York has better pizza than Chicago.",fallacy of relevance
SM 6: North invading South during Civil War,fallacy of relevance
Girls should not be allowed . to try out as kickers for school football teams because girls are not very athletic.,fallacies of defective induction
"Don't ever gamble! Once you start, you won't be able to stop, and you'll end up bankrupt.",fallacies of defective induction
"Don't be out-dated and un-fashionable! Buy the new, modern double-lined heavy duty jeans - the old ripped jeans of the past are out!",fallacy of relevance
"To this very day (at the time of this writing), science has been unable to create life from non-life; therefore, life must be a result of divine intervention.",fallacy of relevance
The United States is the wealthiest nation in the world. So every American is wealthy.,fallacies of defective induction
"Television Advertisement: Rush to shop at Super-Mart this weekend, everyone is doing it!",fallacy of relevance
"A fallacy which assumes that because something is popular, it is therefore good, correct, or desirable.",fallacy of relevance
all bachelors are unmarried males,fallacies of presumption
The reason our company never makes any money is because we have a buffoon running it!,fallacy of relevance
"Fish are the easiest pets to keep; they are inexpensive and require no maintenance at all. Plus, they are really pretty and soothing to watch.",fallacy of relevance
"""Why worry about pandas going extinct, when we have the homeless in our country to worry about?""",fallacy of relevance
"All Paul Newman movies are great. All great movies are Oscar winners. Therefore, all Oscar winners are Paul Newman movies.",fallacies of defective induction
The model is in close agreement with the data.,fallacy of relevance
"Either we re-elect Mayor Ruiz, or we watch our city fall to pieces",fallacies of defective induction
"My friend told me to quit singing in the car since I have a ""bad voice."" She sings in the car all of the time!",fallacy of relevance
"""Chick fil A is the greatest food chain in existence. Look at the crowds!""",fallacy of relevance
"We don't know for sure that phones lower students' success levels, so there's no need to ban them.",fallacy of relevance
"You can buy the new Sensitivity perfume, or you can smell bad all day.",fallacies of defective induction
“My boss isn’t willing to increase the number of vacation days we get each year. That means she doesn’t care about our health. It’s wrong not to care about employees’ health. She should be replaced with someone who cares about the employees.”,fallacy of relevance
"NASA: Yes, we really did successfully land men on the moon. TinFoilHatGuy1969: Yeah, right. And Elvis is really dead.",fallacy of relevance
"Children should not go trick or treating, as there always exists the possibility that someone could poison the treats.",fallacy of relevance
Look at people like Michael Vick and OJ Simpson. Professional athletes really have no sense of morality.,fallacies of defective induction
"But professor, I got all these facts from a program I saw on TV once... I don’t remember the name of it though.",fallacy of ambiguity
You either support Hillary Clinton for President or you don't believe in women's rights,fallacies of defective induction
"Bill: ""I think that some people have psychic powers.""  Jill: ""What is your proof?"" Bill: ""No one has been able to prove that people do not have psychic powers.""",fallacy of relevance
Sandra is an angel from heaven. She gave me a free lunch today.,fallacies of defective induction
"""If you buy a computer, you will become smarter.""",fallacies of defective induction
You're with us or you're against us.,fallacies of defective induction
The reason Donald Trump got elected was because liberals took political correctness too far.,fallacies of defective induction
"There are seven windows given to animals in the domicile of the head: two nostrils, two eyes, two ears, and a mouth...From this and many other similarities in Nature, too tedious to enumerate, we gather that the number of planets must necessarily be seven.",fallacies of defective induction
"""To get better schools, we have to raise taxes. If we don't, we can't have better schools.""",fallacies of defective induction
You use support from someone who is a trustworthy expert.,fallacies of defective induction
I work out in the morning because it worked for my friend.,fallacies of defective induction
Art lifts the human spirit.,fallacies of defective induction
"Jimmy stole Tommy’s lunch in the past. Therefore, it is acceptable for Tommy to steal Jimmy’s lunch today.",fallacy of relevance
Even though people say we are going to behave; we know they won't behave well.,fallacies of defective induction
"Ok, I am willing to grant that there might not be angels and demons really floating around Heaven or hanging out in Hell, but you must grant that there has to be at least one God.  Is that a fair compromise?",fallacy of relevance
Force people to choose between two extreme choices intentionally ignoring the whole spectrum of other possibilities.,fallacies of defective induction
"The lady in the pink dress is Julia Roberts. The reporter thinks Julia Roberts drives a Prius. Therefore, the reporter thinks the lady in the pink dress drives a Prius.",fallacies of defective induction
"It is ridiculous to have spent thousands of dollars to rescue those two whales trapped in the Arctic ice. Why, look at all the people trapped in jobs they don’t like.",fallacies of defective induction
You have a friend who claims that cats like to go to windows and watch sunsets because that is what her cats does.,fallacies of defective induction
"Audrey: I am a human being. I am not a cyborg from the future here to destroy humanity. Fred: Prove that you are human! Cyborgs don't pass out when they lose a lot of blood. Here's a knife. Audrey: Get to bed, Freddie. And no more SYFY channel before bed!",fallacy of relevance
Students only want cell phones so they can text their friends in class; it's about time students focused more on their studies and less on their social lives.,fallacy of relevance
The senator voted for the tax increase. It's not hard to understand why when you consider that he is a millionaire and has never had to worry about money.,fallacy of relevance
Don't listen to Eddie's arguments on education. He didn't even finish high school,fallacy of relevance
Everyone is/is not doing it! It must/must not be a good thing!,fallacy of relevance
"Nobody in their right mind would trust that guy. I mean, look at him!",fallacy of relevance
Give me liberty or give me death,fallacies of defective induction
Families communicate less and less in the past forty years since feminism became mainstream. Feminism is to blame for this deterioration in the family.,fallacies of defective induction
"Willard: I just realized that I will probably never go bald! Fanny: Why is that? Willard:  Well, if I lose just one hair, I will not be bald, correct? Fanny: Of course. Willard: If I lose two hairs? Fanny: No. Willard: Every time I lose a hair, the loss of that one hair will not make me bald; therefore, I will never go bald. Fanny: Congratulations, you found the cure to baldness -- stupidity!",fallacy of ambiguity
"Parent: I really don’t want you to smoke pot. It’s still illegal, and could get you into trouble. Child: Didn’t you smoke pot when you were my age? You must not think it’s a big deal.",fallacy of relevance
"""We both like music, so we should get married.""",fallacies of defective induction
"Makes the claim that EVERYONE is using this product, and you should, too.",fallacy of relevance
A: The Government should enact minimum-wage legislation so that workers are not exploited. B: Nonsense. You say that only because you cannot find a good job.,fallacy of relevance
"I currently have as patients in my practice all the patients in this town who are willing and able to pay $5,000 per session for long-term twice-weekly therapy. If you buy my practice, all my clients will be included. Therefore, if you buy my practice you will then have at least some patients willing and able to pay $5,000 per session for long-term twice-weekly therapy.",fallacies of defective induction
"""I am torn between studying for the quiz or not. But, I know that if I don't study for the quiz, I will fail. If I fail the quiz, I get a D in the class. If I get a D, it will lower my GPA. If my GPA lowers, I can't play football. If I can't play football, I don't get a scholarship. No scholarship, no college. No college, no life!""",fallacies of defective induction
The building is closed. I saw 2 people standing outside the door.,fallacies of defective induction
"Asians make lousy athletes, but do well at the Math Olympiad.",fallacies of defective induction
"President Obama’s decision to arm Syrian rebels, however meagerly, has all but doomed us to an Iraq-style debacle",fallacies of defective induction
"""everyone is doing it"" mentality",fallacy of relevance
"""I'm gonna get an iPhone because everybody else has an iPhone and they're cool.""",fallacy of relevance
"Bernice: Do you support Black Lives Matter? Mildred: Of course, I do! Bernice: Then you should support me looting that store. Mildred: Wait... what?",fallacy of ambiguity
"""Your Honor, the defendant has been able to provide no strong evidence to prove his innocence; therefore, you must find him guilty.""",fallacy of relevance
Over 99 billion people served…,fallacy of relevance
"Wilma: You cheated on your income tax. Don't you realize that's wrong. Walter: Hey, wait a minute. You cheated on your income tax last year. Or have you forgotten about that?",fallacy of relevance
"""Good source of Vitamin D""...*doesn't mention the terrible amounts of sugar.",fallacy of relevance
"I am going into surgery tomorrow so please pray for me.  If enough people pray for me, God will protect me from harm and see to it that I have a successful surgery and speedy recovery.",fallacy of relevance
"If you elect him, the Dow Jones will tumble and you will lose all of your money!",fallacy of relevance
"Jay: Dude, where are my car keys? Silent Bob: (says nothing) Jay: I KNEW you took them!",fallacy of relevance
"Cathy is opposed to social media because she would rather have a face-to-face conversation. However, more and more of Cathy's friends have joined social media sites, so Cathy feels like she needs to create an account as well.",fallacy of relevance
Attributing the cause of World War II to only Adolf Hitler's hatred of the Jews,fallacies of defective induction
"Joe and Sam are at the race track betting on horses. Joe: ""You see that horse over there? He lost his last four races. I'm going to bet on him."" Sam: ""Why? I think he will probably lose."" Joe: ""No way, Sam. I looked up the horse's stats and he has won half his races in the past two years. Since he has lost three of his last four races, he'll have to win this race. So I'm betting the farm on him."" Sam: ""Are you sure?"" Joe: ""Of course I'm sure. That pony is due, man...he's due!""",fallacy of relevance
"I ate Oreos, and then I was sick the next day. It must have been the Oreos that caused my sickness.",fallacies of defective induction
"I have flipped heads five times in a row.  As a result, the next flip will probably be tails.",fallacies of defective induction
Students tell Ms. Higgins her hair color looks different on her. Ms. Higgins can't believe her students called ugly and horrendous to look at.,fallacy of relevance
"If we let the government ban SUVs, then they're going to want to ban trucks! Then they'll want to ban sports cars! Then they'll want to ban all cars!",fallacies of defective induction
"I know the Professor said that the Bridges of Madison County was smarmy trash and lacked any artistic worth. But I still think he's wrong. After all, it was on the best-seller list for over 100 weeks.",fallacy of relevance
We know the virus started in a lab because it's too deadly to have just been the result of basic circumstance. But it hasn't been as deadly for China which proves that it's lab-made. Because it's deadly.,fallacies of presumption
A speaker chooses a deliberately poor or oversimplified example in order to ridicule and refute an idea,fallacy of relevance
Maury: Please put all my chips on red 21. Dealer: Are you sure you want to do that?  Red 21 just came up in the last spin. Maury:  I didn’t know that!  Thank you!  Put it on black 15 instead.  I can’t believe I almost made that mistake!,fallacies of defective induction
My grandmother ate 10 cloves of raw garlic every day. Not surprisingly she lived to be 102.,fallacies of defective induction
"Last week, the Cowboys played the Texans in Houston. Mrs. Gibson was excited to go to the game because she is a huge Cowboys fan. Because everyone in Houston cheers for the Texans, Mrs. Gibson decided to cheer for the Texans too.",fallacy of relevance
"Primitive people believed in gods to explain natural phenomena. We have science, and are not primitive anymore. Therefore, there is no God.",fallacy of relevance
We know he’s not lying since he says he’s telling the truth.,fallacies of presumption
The Bible is the Word of God because God tells us it is... in the Bible.,fallacies of presumption
Some teenagers in our community recently vandalized the park downtown. Teenagers are so irresponsible and destructive.,fallacies of defective induction
"Everyone already believes that the defendant killed her husband, and that many people can't be wrong.",fallacy of relevance
"""If my years as a Marine taught me anything, it's that caution is the best policy in this sort of situation.""?",fallacies of defective induction
"Dana is trying to raise money for her university's library. In her address to the board of trustees, she says, ""We must raise tuition to cover the cost of new books. Otherwise the library will be forced to close.""",fallacies of defective induction
"Today late for ten minutes, tomorrow late for an hour, and then someday you will simply cease to show up.",fallacies of defective induction
Don’t waste your money on a home security system; master thieves will still be able to get into your house.,fallacies of defective induction
"The makers of Sugarette Candy Drinks point to research showing that of the five countries where Sugarette drinks sell the most units, three of them are in the top ten healthiest countries on Earth, therefore Sugarette drinks are healthy.",fallacy of relevance
Compares minor problems with much more serious crimes,fallacy of relevance
"person 1 : ""We should argue with logic facts"" person 2: ""You should grow a brain before you open your mouth""",fallacy of relevance
"My sister-in-law, who is a teacher, said that this school is not somewhere that I would want to send my children.",fallacies of defective induction
"Person 1: I am for raising the minimum wage in our state. Person 2: She is for raising the minimum wage, but she is not smart enough to even run a business.",fallacy of relevance
I guess that I should by my 12 year old an iPhone since everyone else has one.,fallacy of relevance
"Most people believe in ghosts, so ghosts are real.",fallacy of relevance
"Person 1: “I am for raising the minimum wage in our state.” Person 2: “She is for raising the minimum wage, but she is not even smart enough to run a business.",fallacy of relevance
"Every sunrise, the rooster makes a sound. So it is the rooster which makes the sun rise.",fallacies of defective induction
People are like dogs. They respond best to clear discipline.,fallacies of defective induction
Either we ban teenagers from possessing cell phones or we continue to let thousands of young students fail their classes.,fallacies of defective induction
"""He wouldn't make a good president because he looks like a sad muppet.""",fallacy of relevance
Why are you criticizing the Anti-Terror Law? Are you a terrorist?,fallacy of relevance
"If you are open to it, love will find you.",fallacy of ambiguity
"Jack: I have tiny, invisible unicorns living in my anus. Nick: How do you figure? Jack: Can you prove that I don't? Nick: No. Jack: Then I do.",fallacy of relevance
Speaker 1: I think marijuana should be legalized. It would be better for the country if we didn’t have this drug war. Speaker 2: Of course you think that. You’re a pothead.,fallacy of relevance
America:  love it or leave it. Either you’re for us or against us.,fallacies of defective induction
I bought new shoes then my head started itching. I must be allergic to the shoes.,fallacies of defective induction
Look at that face! Could anyone trust that to run the country?,fallacy of relevance
A commercial featuring starving children in Africa asking for donations to help provide food and clean water to those in need.,fallacy of relevance
"""My brother's girlfriend's Mother's hairdresser said that COVID numbers are going down, so I'm not going to bother with my mask"" ",fallacies of defective induction
"“Don’t worry about eating fast food. After all, millions of Americans eat it every day.”",fallacy of relevance
"If you eat a good diet, you will never have a heart attack.",fallacies of defective induction
"""I will end this war in Iraq responsibly, and finish the fight against al Qaeda and the Taliban in Afghanistan. I will rebuild our military to meet future conflicts. But I will also renew the tough, direct diplomacy that can prevent Iran from obtaining nuclear weapons and curb Russian aggression. I will build new partnerships to defeat the threats of the 21st century: terrorism and nuclear proliferation; poverty and genocide; climate change and disease. And I will restore our moral standing, so that America is once again that last, best hope for all who are called to the cause of freedom, who long for lives of peace, and who yearn for a better future.""  Which appeal is the primary appeal used in this quote?",fallacies of defective induction
"X has been around for years now. Y is new. Therefore, Y is better than X.",fallacies of defective induction
Parents today would rather their kids suppress their identity rather than just be who they are even if it doesn't go with the norm.,fallacies of defective induction
A mother tells her children not to leave the yard because there might be wild animals in the woods.,fallacy of relevance
If the country is ever going to be safe from terrorists we have to close the borders.,fallacies of defective induction
"There are so many experiences in the human realm that are wonderful. Sexual intimacy between two willing adults who love each other is wonderful. A therapist helping a client is wonderful. When the relationship between a therapist and client is so deep that it could be characterized as love, it's wonderful. When all these acts become part of one process between two people, it must be exceptionally wonderful. How could anyone condemn such a wonderfully human process as unethical?",fallacies of defective induction
Politician: We have to decide if we are going to support school choice or if we are going to support failing schools. Those are the only two options.,fallacies of defective induction
"If we allow Susan to leave early, soon we'll be giving everyone Friday afternoon off.",fallacies of defective induction
"Hannah argues that because her friend was brainwashed as a child into thinking that people are generally good, people are not generally good.",fallacy of relevance
Reduce complicated issues to only two possible courses of action.,fallacies of defective induction
The secretary claims that mining is doing more harm than good to the environment and to the people. The pro-mining politicians accused her of being anti-poor who values the life of a tree more than the life of miners whose only source of income is mining.,fallacy of relevance
(Are the things being compared even similar? Does that prove anything?),fallacies of defective induction
We should move to the Midwest because Mujtaba from the Wall Street Journal says the cost of living is cheaper there.,fallacies of defective induction
"Green Peace's strategies aren't effective because they are all dirty, lazy hippies.",fallacy of relevance
"Evolution cannot be true. If it were true, we’d all be smelly apes.",fallacy of relevance
Everyone does it.  You should too.,fallacy of relevance
Are you one of those stupid religious people that reject science?,fallacy of relevance
"I know you don't like the cat sweater that Grandma knitted for you, but she worked so hard on it, and it will make her happy to see you wear it in the family holiday photo.",fallacy of relevance
Passing federal laws to control the amount of violence in music is the first step in a process that will result in absolute government control of the media and total censorship over all forms of artistic expression.,fallacies of defective induction
"Speaker 1 (Democrat): “Donald Trump is a known adulterer. It reflects badly on his character, and suggests he might not be trustworthy.” Speaker 2 (Republican): “What about Bill Clinton? You didn’t seem to care when he cheated.”",fallacy of relevance
You're clearly just too young to understand what’s happening.,fallacy of relevance
A parent who says that the teacher doesn't know how to teach because she graduated from a community college.,fallacy of relevance
"If you don't pay taxes, you don't deserve the right to vote.",fallacies of defective induction
The Volkswagen Beetle is an evil car because it was originally designed by Hitler’s army.,fallacy of relevance
What is the appeal being used through this sad little girl?,fallacy of relevance
"My opponent is an untrustworthy liar and an idiot. Therefore, you should believe me.",fallacy of relevance
"""The only solutions I can see to climate change is either mass extinction of humans, or passing this green bill.""",fallacies of defective induction
A few students are misbehaving...therefore the whole class is bad.,fallacies of defective induction
"Dr. Simmons: I am working on a way to lengthen the human lifespan to about 200 years. Misty: You are declaring war on Mother Nature, and Mother Nature always wins!",fallacy of ambiguity
"Doctors refer to medical books all the time when they are treating patients. In the same way, I should be allowed to use a textbook in my medical exam.",fallacies of defective induction
We can have Sally as our soldier or we can have Brittany be the queen of the kingdom.,fallacies of defective induction
"Two of my best friends are really introverted, shy people, and they both have cats. That leads to me believe that most cat lovers are really shy.",fallacies of defective induction
"""Standardized dress should be used in schools because kids should wear standardized dress.""",fallacies of presumption
“The economy has improved greatly because of the new president.”,fallacies of defective induction
Look at that face! Would anyone vote for that? Can you imagine that as the face of our next president?,fallacy of relevance
Why worry about taking attendance when there are so many starving children in the world?,fallacy of relevance
Two words: New Coke.,fallacies of defective induction
"You never even finished law school, so why should I trust you to watch my children?",fallacy of relevance
"""The BP Oil rig exploded causing many marine mammals to die."" This illustrates that the BP oil rig was bad and caused animals to die.",fallacies of presumption
I don’t see what’s wrong with engaging the services of a professional escort.,fallacy of relevance
"In the 6 years that I have been practicing my new and improved brand of cognitive-humanistic-dynamic-behavioral-deconstructive-metaregressive-deontological psychotherapy (now with biofeedback!), which I developed, there has not been one published study showing that it fails to work or that it has ever harmed a patient. It is clearly one of the safest and most effective interventions ever devised.",fallacy of relevance
Using the second amendment as justification to allow civilians to own nuclear submarines.,fallacies of defective induction
Terrorists must not be given the chance to invade our beloved country.,fallacy of relevance
"Coke is not as healthy for you as Pepsi. Besides, Britney Spears drinks Pepsi, so it must be healthier than Coke.",fallacies of defective induction
"appealing to the Supreme Judge of the world, with a firm reliance on the protection of divine providence",fallacies of defective induction
a movie reviewer who dislikes a Tom Cruise movie because of the actor's religion and tries to impose negative bias in the audience members' minds before they see the film.,fallacy of relevance
"Oprah Winfrey's diet advice is useless;  she has had problems with maintaining her weight for most of her life, bouncing back and forth between being overweight and slender.",fallacy of relevance
We believe on what we believe in.,fallacy of relevance
God exists because the Bible says so. The Bible is a reliable source because it is the  word of God.,fallacies of presumption
I met a tall man who loved to eat cheese. Now I believe that all tall people like cheese.,fallacies of defective induction
"My philosophy professor believes in ghosts and goes to séances. She’s an intelligent, educated, person, so ghosts must be real, and spiritualism must be true.",fallacies of defective induction
We think this new MallTime game app will be a success because all little girls like shopping.,fallacies of defective induction
"If we allow a housing development to be built on Sunny Lake, a resort will come next, and soon we won’t have any wilderness left!",fallacies of defective induction
Some people say that the coronavirus is dangerous. Others say that it is not dangerous. That must mean that some coronavirus vaccinations are fine while others are not.,fallacy of relevance
"If you don't go to camp, you won't have fun this summer, and your whole summer will be ruined!",fallacies of defective induction
We admit that the measure is popular. But we also urge you to note that there are so many bond issues on the ballot that the whole thing is getting ridiculous.,fallacy of relevance
A little boy says that his friends should not go swimming in a river because his Mama said there were germs in the river.,fallacies of defective induction
"Don’t waste food, people in Marawi are suffering because of hunger.",fallacy of relevance
You appealed to popularity or the fact that many people do something as an attempted form of validation.,fallacy of relevance
"Every day, I eat cereal for breakfast. One time, I had a muffin instead, and there was a major earthquake in my city. I've eaten cereal ever since.",fallacies of defective induction
"If I went to the mall a polled 3 people, those opinions would not represent the opinions of the city population.",fallacies of defective induction
"Every time I wash my car, it rains the next day. My car washing definitely affects the weather.",fallacies of defective induction
"The administration of echinocandins in this patient has been a very successful choice. Fever has subsided, along with the rest of the septic manifestations, in less than 48 hours. The chronological correlation suffices for me. I am convinced it was a fungal infection.",fallacies of defective induction
"We need to stop allowing colleges to increase tuition every year. The next thing we know, it's going to cost more to attend college for one semester than it is to buy a new home!",fallacies of defective induction
"The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%.",fallacy of relevance
You know Jane Fonda’s exercise videos must be worth the money. Look at the great shape she’s in.,fallacies of defective induction
Every girl I've dated has been a nurse. I must only be compatible with nurses!,fallacies of defective induction
What’s the point of living?  We’re all going to die anyway.,fallacy of relevance
"""She is the best candidate for president because she is better than the other candidates!""",fallacies of presumption
"In the United States, one can vote for either Democrats or Republicans.",fallacies of defective induction
A: “We need to move towards self-driving cars as the next step in greater road safety.” B: “But what about the self-driving Uber that didn’t stop and killed a pedestrian in Arizona?”,fallacy of relevance
"It says in the Bible that God exists. Since the Bible is God's word, and God never speaks falsely, then everything in the Bible must be true. So, God must exist.",fallacies of presumption
"I'm tailgating her, because she cut me off!",fallacy of relevance
"All lions are animals. All cats are animals. Therefore, all lions are cats.",fallacies of defective induction
"If we let our child out of his room, eventually he will want to leave the house, and will end up on the street. If he is walking around on the street then he will be snatched up by a stranger and sold into slavery in a remote region on the World.",fallacies of defective induction
"Bill: ""You know, those feminists all hate men."" Joe: ""Really?"" Bill: ""Yeah. I was in my philosophy class the other day and that Rachel chick gave a presentation."" Joe: ""Which Rachel?"" Bill: ""You know her. She's the one that runs that feminist group over at the Women's Center. She said that men are all sexist pigs. I asked her why she believed this and she said that her last few boyfriends were real sexist pigs. "" Joe: ""That doesn't sound like a good reason to believe that all of us are pigs."" Bill: ""That was what I said."" Joe: ""What did she say?"" Bill: ""She said that she had seen enough of men to know we are all pigs. She obviously hates all men."" Joe: ""So you think all feminists are like her?"" Bill: ""Sure. They all hate men.""",fallacies of defective induction
"Holly said that vaccinations caused autism in children, but her scientifically well-read friend Caleb said that this claim had been debunked and proven false. Their friend Alice offered a compromise that vaccinations must cause some autism, just not all autism.",fallacy of relevance
“I don’t understand why you’re saying I broke a promise. I said I’d never speak again to my ex-girlfriend. And I didn’t. I just sent her a quick text.”,fallacy of ambiguity
"""Jose, join us because everybody will come to the party and only you will be left behind.""",fallacy of relevance
"Speaker 1: We should have single payer, government funded health care. That would be the best solution to the health care crisis in our country. Speaker 2: You voted for Bernie Sanders. You’re probably a communist.",fallacy of relevance
Joe is firm in his principles. The reader admires Joe for not changing his ideas and opinions according to what is popular or advantageous.,fallacy of relevance
"""My dad is a mechanic and he says that eating brushing your teeth twice a day is good for you. Since he is a mechanic, he knows best.""",fallacies of defective induction
"If you told a person, ""I think we should all stay inside to bend the curve of COVID-19"" and they replied, ""so I guess you want people to lose their jobs then,""",fallacy of relevance
"Jack is a good athlete. Jack comes from Canada. Therefore, all Canadians are good athletes.",fallacies of defective induction
The music industry must either raise album prices or reduce pay for technicians and producers.,fallacies of defective induction
You should give me a promotion. I have a lot of debt and am behind on my rent.,fallacy of relevance
We cannot approve of this recycling idea. It was thought of by a bunch of hippie communist weirdos.,fallacy of relevance
Regime vs. government Pro-death vs. pro-choice,fallacy of relevance
"This herbal supplement is made from a plant that grows in Zambia. It must be healthier than taking that medication, which is full of chemicals I can't pronounce.",fallacies of defective induction
Free trade will be good for this country. The reason is patently clear. Isn't it obvious that unrestricted commercial relations will bestow on all sections of this nation the benefits which result when there is an unimpeded flow of goods between countries?,fallacies of presumption
I am only slightly obese.  That is perfectly normal here in America.,fallacy of relevance
"""How am I to get in?"" asked Alice again, in a louder tone.""Are you to get in at all?"" said the Footman, ""That's the first question, you know.""",fallacy of relevance
Quite the contrary: The Senator thinks the environment is such a wreck that no one's car choice or driving habits would make the slightest difference.,fallacy of relevance
"I know you don’t like the kitty-cat sweater that Grandma knitted for you, but she worked so hard on it and it will make her happy to see you wear it in the family holiday photo.",fallacy of relevance
Politician Running for Public Office: You can all trust what I say. I have never lied in my life.,fallacies of presumption
"I know three redheads who have terrible tempers, and since Annabel has red hair, I’ll bet she has a terrible temper too.",fallacies of defective induction
Don't believe what Kim says about global warming. Kim dropped out of college!,fallacy of relevance
"Shortly after MySpace became popular, U.S. soldiers found Saddam Hussein.",fallacies of defective induction
A lion is a cat and cats are good pets so a lion must be a good pet.,fallacies of defective induction
Putting teenagers in sex-education classes is like taking an alcoholic to a bar.,fallacies of defective induction
"Don't listen to her even though she's a doctor. She isn't a good person, so her opinion is invalid.",fallacy of relevance
You would think that taxes should be lowered because you are a Republican [and therefore your argument about taxes should be rejected].,fallacies of presumption
Photo shows flying saucer,fallacies of defective induction
"Bill: I think capital punishment is wrong. Adam: No it isn't. If it was wrong, it wouldn't be legal",fallacies of presumption
"""The Senator must be wrong on the issue of taxes because he's such a jerk to the people who work for him.""",fallacy of relevance
The speaker insinuates that there are only two options despite this not being true.,fallacies of defective induction
"I deserve to have a later curfew, so you should let me stay out until 10pm!",fallacies of presumption
"No animals are insects. No insects are dogs. Therefore, no dogs are animals.",fallacies of defective induction
"It is possible aliens built the pyramids. Therefore, aliens built the pyramids.",fallacies of defective induction
Explaining that trusting the other politician will cause everyone to lose their homes and jobs,fallacy of relevance
You moved the goalposts or made up an exception when your claim was shown to be false.,fallacy of relevance
Either we go to war or we appear weak.,fallacies of defective induction
"Lois and Jan did a ""snow dance"" one afternoon, and it snowed that night. They claimed to have brought the snow.",fallacies of defective induction
"Marriage has traditionally been between a man and a woman; therefore, gay marriage should not be allowed.",fallacies of defective induction
", or a group of people think, in order to persuade one to think the same way.",fallacy of relevance
"Judge Danforth in the play, 'The Crucible,' offers Proctor two choice: you are either with this court or against it.",fallacies of defective induction
Researchers are frauds who don’t earn their salaries,fallacy of relevance
The dinosaurs became extinct because they ate vegetables...,fallacies of defective induction
Speaker 1: I really think we need to do something about the rising levels of poverty and homelessness in our country. Speaker 2: Why are you worried about poverty? Look how many children we abort every day.,fallacy of relevance
"I had this book that proved that leprechauns are real and have been empirically verified by scientists, but I lost it.  I forgot the name of it as well -- and who the author was.",fallacy of ambiguity
"Student: Hey, Professor Moore, we shouldn't have to read this book by Freud. Everyone knows he used cocaine.",fallacy of relevance
"Dr. McKenzie said all kids can fly, so it must be true!",fallacies of defective induction
"If I’m psychic, I will be able to see dead people. I see dead people, therefore I’m psychic.",fallacies of defective induction
That politician wants you to think he loves America. His last rally had 20 American flags flying behind him,fallacy of relevance
A real video game would include set goals!,fallacy of relevance
"Historically, up until the late 16th century, most people believed that the Earth was the center of the universe. Today we understand this is not true",fallacy of relevance
In many cases you can't really tell whether patients are improving because of what the therapist is doing or because of the placebo effect—there's a fuzzy line separating the two--so we must conclude that they are actually the same mechanism of improvement.,fallacy of ambiguity
"Maria has been working at her current job for more than 30 years at the same wage. She desperately wants a raise so she approaches her boss to ask for one. She says, ""You are one of the kindest people I know. You are smart and good-looking and I really love your shoes.""",fallacy of relevance
"Gas prices have been rising steadily these past few years. Thus, the cost of car ownership is higher than it was previously.",fallacies of defective induction
“We shouldn’t even bother to interview that job applicant. He has a beard.”,fallacy of relevance
"Everything I say is true. This is true because I said it, and everything I say is true.",fallacies of presumption
"Mayor Jones’ anti-DUI campaign should not be taken seriously. After all, the mayor himself was cited for driving under the influence in college",fallacy of relevance
"Board Member: “If this company is going to maximize its profits in the coming year, we need to fully exploit all of our available resources.” Human Resources Director: “Not so fast. Our employees are one of our most valued resources, and we have a strict policy against exploiting our workers.”",fallacy of ambiguity
"Kelly is the most selfish, annoying person that I know. She says that we should recycle to help save the Earth, but she only thinks about herself, so she must be wrong.",fallacy of relevance
"Interviewer: What do you think should be done about people who swear in public? Man on the Street: I think it should be against the law. Interviewer: Oh, I suppose you're against the right to free speech, then?",fallacy of relevance
"Since your parents named you ‘Harvest,’ they must be farmers.",fallacies of defective induction
Speaker 1: I think it’s terrible that a game hunter killed Cecil the lion. Speaker 2: What about all the babies that are killed every day by abortion?,fallacy of relevance
Marcus wants to go to a small community college close to home because all of his friends are there.,fallacy of relevance
“The Senator thinks we can solve all our ecological problems by driving a Prius.”,fallacy of relevance
"You've never visited another country, so who cares what you say about immigration reform!",fallacy of relevance
Ghosts exist.... because I saw a ghost in my closet,fallacies of presumption
All hunting is inhumane and should be outlawed.,fallacies of presumption
"Senator Jones supports a strong national defense. If you do vote for him, our country will be invaded, and it will start World War III.",fallacy of relevance
"Good people don't lie. You told a lie. Therefore, you are not a good person.",fallacies of defective induction
"Famous actors like Alex Gonzaga and Philip Salvador support Oplan Tokhang, so it must be an effective operation.",fallacies of defective induction
"""The logic teacher was hired to fill the new computer animation class. He is a great admirer of Pixar's work and will do a great job.""",fallacies of defective induction
